Starting optimization with 80...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  42    1.128520e-09   9.635705e-06   2.968391e-04   46        43        1         0         
  43    8.377442e-10   8.367270e-06   9.760359e-05   47        44        1         0         
  44    6.951852e-10   9.561337e-06   5.404466e-05   48        45        1         0         
  45    5.627498e-10   5.726206e-06   4.235991e-05   49        46        1         0         
  46    4.491541e-10   4.408478e-06   5.619208e-05   50        47        1         0         
  47    3.753963e-10   4.210992e-06   5.527323e-05   51        48        1         0         
  48    3.047643e-10   2.859981e-06   5.763517e-05   52        49        1         0         
  49    2.754383e-10   5.943944e-06   6.643957e-05   53        50        1         0         
  50    2.418928e-10   2.274528e-06   1.902705e-05   54        51        1         0         
  51    2.314632e-10   1.900194e-06   1.148749e-05   55        52        1         0         
  52    2.144487e-10   1.694350e-06   2.325321e-05   56        53        1         0         
  53    1.947501e-10   2.705775e-06   3.272121e-05   57        54        1         0         
  54    1.631838e-10   2.979596e-06   5.929877e-05   58        55        1         0         
  55    1.325183e-10   2.945425e-06   7.709319e-05   59        56        1         0         
  56    1.236209e-10   3.055647e-06   3.382754e-05   60        57        1         0         
  57    1.192684e-10   6.251064e-07   1.378651e-05   61        58        1         0         
  58    1.186860e-10   6.027916e-07   4.725168e-06   62        59        1         0         
  59    1.174861e-10   7.981250e-07   4.436503e-06   63        60        1         0         
  60    1.123250e-10   1.574612e-06   1.604884e-05   64        61        1         0         
  61    1.025577e-10   2.446493e-06   3.374215e-05   65        62        1         0         
  62    8.558471e-11   2.907351e-06   7.094826e-05   66        63        1         0         
  63    6.323661e-11   2.373339e-06   1.008810e-04   67        64        1         0         
  64    6.136932e-11   3.815794e-06   8.342260e-05   69        65        2         0         
  65    4.130309e-11   6.687406e-07   5.381705e-05   70        66        1         0         
  66    3.697755e-11   9.097219e-07   1.426169e-05   71        67        1         0         
  67    3.210897e-11   1.438359e-06   2.225679e-05   72        68        1         0         
  68    2.744861e-11   1.298082e-06   2.906199e-05   73        69        1         0         
  69    2.392773e-11   1.560354e-06   4.826665e-05   74        70        1         0         
  70    2.093175e-11   3.807719e-07   2.072182e-05   75        71        1         0         
  71    2.025895e-11   4.276737e-07   6.380901e-06   76        72        1         0         
  72    1.863978e-11   5.207659e-07   1.370480e-05   77        73        1         0         
  73    1.768755e-11   8.826789e-07   2.259905e-05   78        74        1         0         
  74    1.672536e-11   2.563961e-07   9.177560e-06   79        75        1         0         
  75    1.649807e-11   1.056751e-07   6.068686e-06   80        76        1         0         
  76    1.642817e-11   1.069224e-07   2.993465e-06   81        77        1         0         
  77    1.630767e-11   1.579242e-07   3.574309e-06   82        78        1         0         
  78    1.589637e-11   3.188808e-07   1.107366e-05   83        79        1         0         
  79    1.503680e-11   5.306986e-07   2.225374e-05   84        80        1         0         
  80    1.318233e-11   7.752595e-07   4.928798e-05   85        81        1         0         
  81    1.065181e-11   8.245250e-07   7.549680e-05   86        82        1         0         
  82    8.925654e-12   8.388812e-07   7.125574e-05   87        83        1         0         
  83    8.060121e-12   1.898068e-07   8.286906e-06   88        84        1         0         
  84    7.927264e-12   5.501111e-08   1.223395e-05   89        85        1         0         
Optimization Terminated with Status: Converged
The process took 386.204 seconds to run.
Total n_vmult for algorithm 27166
