Starting optimization with 60...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  62    8.197141e-12   1.598273e-07   1.807762e-04   67        63        4         0         
  63    4.034748e-12   9.665007e-08   9.522088e-04   68        64        1         0         
  64    2.562223e-12   2.772314e-08   5.032088e-04   69        65        1         0         
  65    2.388446e-12   3.764788e-09   8.230329e-05   70        66        1         0         
  66    2.379537e-12   2.749435e-09   3.119988e-05   71        67        1         0         
  67    2.372160e-12   2.972750e-09   1.282986e-05   72        68        1         0         
  68    2.309227e-12   9.854214e-09   7.012913e-05   73        69        1         0         
  69    2.203135e-12   1.065455e-08   9.176758e-05   74        70        1         0         
  70    1.998494e-12   2.154511e-08   1.663722e-04   75        71        1         0         
  71    1.759453e-12   1.302305e-08   2.245475e-04   76        72        1         0         
  72    1.621345e-12   8.596618e-09   1.998016e-04   77        73        1         0         
  73    1.596192e-12   6.977386e-09   7.338094e-05   78        74        1         0         
  74    1.593616e-12   1.243932e-09   1.811096e-05   79        75        1         0         
  75    1.593369e-12   1.088655e-09   5.037746e-06   80        76        1         0         
  76    1.592705e-12   1.349144e-09   5.420779e-06   81        77        1         0         
  77    1.589406e-12   3.181837e-09   1.638864e-05   82        78        1         0         
  78    1.582111e-12   6.050671e-09   2.231092e-05   83        79        1         0         
  79    1.561904e-12   1.104946e-08   4.380588e-05   84        80        1         0         
  80    1.511809e-12   1.862002e-08   9.405375e-05   85        81        1         0         
  81    1.389154e-12   2.951039e-08   2.310657e-04   86        82        1         0         
  82    1.125527e-12   4.165597e-08   5.298488e-04   87        83        1         0         
  83    6.898675e-13   4.647803e-08   9.698231e-04   88        84        1         0         
  84    2.654432e-13   3.302570e-08   1.077367e-03   89        85        1         0         
  85    8.991902e-14   1.051030e-08   4.611303e-04   90        86        1         0         
  86    6.557014e-14   1.071789e-09   1.002161e-04   91        87        1         0         
  87    6.452760e-14   2.922649e-10   6.298200e-05   92        88        1         0         
  88    6.444720e-14   2.754962e-10   9.183816e-06   93        89        1         0         
  89    6.419975e-14   4.198963e-10   2.132691e-05   94        90        1         0         
  90    6.362361e-14   7.930866e-10   2.402722e-05   95        91        1         0         
  91    6.162141e-14   1.435364e-09   5.366956e-05   96        92        1         0         
  92    5.753598e-14   2.753430e-09   6.297559e-05   97        93        1         0         
  93    4.886517e-14   3.120833e-09   8.967647e-05   98        94        1         0         
  94    4.784204e-14   2.132968e-08   1.481280e-04   99        95        1         0         
  95    3.375723e-14   6.436811e-09   2.230738e-05   100       96        1         0         
  96    2.822925e-14   7.197193e-10   9.232992e-05   101       97        1         0         
  97    2.647858e-14   1.194437e-09   9.310022e-05   102       98        1         0         
  98    2.637897e-14   2.492324e-10   1.790104e-05   103       99        1         0         
  99    2.637559e-14   5.210735e-11   1.387242e-06   104       100       1         0         
Optimization Terminated with Status: Converged
The process took 56.8559 seconds to run.
