Starting optimization with 100...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  26    1.842078e-08   4.317567e-06   1.737704e-02   28        27        1         0         
  27    1.584182e-08   6.352061e-06   6.956174e-03   29        28        1         0         
  28    1.219648e-08   1.992467e-06   1.453887e-03   30        29        1         0         
  29    1.146490e-08   1.224394e-06   9.495536e-04   31        30        1         0         
  30    1.053105e-08   1.070188e-06   1.906316e-03   32        31        1         0         
  31    1.018578e-08   2.696029e-06   2.197838e-03   33        32        1         0         
  32    9.528182e-09   1.199949e-06   8.912017e-04   34        33        1         0         
  33    9.067289e-09   8.934883e-07   1.262591e-03   35        34        1         0         
  34    8.551359e-09   1.208988e-06   1.644446e-03   36        35        1         0         
  35    7.464324e-09   1.623683e-06   3.307311e-03   37        36        1         0         
  36    5.351580e-09   2.250590e-06   7.582534e-03   38        37        1         0         
  37    4.304405e-09   2.641706e-06   6.501511e-03   40        38        2         0         
  38    2.936366e-09   1.211253e-06   3.546389e-03   41        39        1         0         
  39    2.161386e-09   9.543157e-07   2.245206e-03   42        40        1         0         
  40    1.699362e-09   1.011845e-06   1.583637e-03   43        41        1         0         
  41    1.198514e-09   1.032171e-06   2.659449e-03   44        42        1         0         
  42    1.020139e-09   5.990146e-07   1.463668e-03   45        43        1         0         
  43    9.707453e-10   3.042662e-07   2.337797e-04   46        44        1         0         
  44    9.379504e-10   2.921918e-07   2.317121e-04   47        45        1         0         
  45    8.990428e-10   3.069679e-07   3.106963e-04   48        46        1         0         
  46    8.538233e-10   2.191289e-07   5.449566e-04   49        47        1         0         
  47    8.460231e-10   4.159123e-07   4.230738e-04   50        48        1         0         
  48    8.287849e-10   1.682082e-07   9.729943e-05   51        49        1         0         
  49    8.167060e-10   1.804983e-07   1.228174e-04   52        50        1         0         
  50    7.823368e-10   4.074735e-07   4.790665e-04   53        51        1         0         
  51    7.130106e-10   7.116583e-07   1.193260e-03   54        52        1         0         
  52    5.845294e-10   9.524024e-07   2.624672e-03   55        53        1         0         
  53    4.295201e-10   8.354941e-07   3.627819e-03   56        54        1         0         
  54    2.488281e-10   5.355701e-07   4.061537e-03   57        55        1         0         
  55    1.504425e-10   5.781515e-07   4.419961e-03   58        56        1         0         
  56    8.925756e-11   2.663986e-07   4.951880e-04   59        57        1         0         
  57    7.586145e-11   2.188906e-07   4.856240e-04   60        58        1         0         
  58    6.489415e-11   9.560755e-08   3.561520e-04   61        59        1         0         
  59    6.245847e-11   4.992869e-08   2.867483e-04   62        60        1         0         
  60    6.134161e-11   5.529534e-08   1.967910e-04   63        61        1         0         
  61    5.964386e-11   8.736059e-08   2.898119e-04   64        62        1         0         
  62    5.692671e-11   1.181987e-07   3.100855e-04   65        63        1         0         
  63    5.113226e-11   1.372690e-07   4.823096e-04   66        64        1         0         
  64    4.567742e-11   1.182493e-07   4.484602e-04   67        65        1         0         
  65    4.357223e-11   5.587967e-08   2.490264e-04   69        66        2         0         
  66    4.268435e-11   1.491522e-08   2.408526e-04   70        67        1         0         
  67    4.247821e-11   1.931393e-08   1.231539e-04   71        68        1         0         
  68    4.227305e-11   2.655382e-08   6.178646e-05   72        69        1         0         
  69    4.119085e-11   5.386181e-08   2.257330e-04   73        70        1         0         
  70    3.898409e-11   9.023690e-08   3.617464e-04   74        71        1         0         
  71    3.342754e-11   1.389974e-07   8.873728e-04   75        72        1         0         
  72    2.355926e-11   1.900819e-07   1.748042e-03   76        73        1         0         
  73    1.522195e-11   2.206099e-07   2.948158e-03   77        74        1         0         
  74    5.521970e-12   1.009527e-07   1.062092e-03   78        75        1         0         
  75    2.409941e-12   3.897707e-08   5.496161e-04   79        76        1         0         
  76    2.124916e-12   8.021825e-09   1.728872e-04   80        77        1         0         
  77    2.119470e-12   1.921631e-09   7.414355e-06   81        78        1         0         
  78    2.118932e-12   1.863192e-09   1.914713e-06   82        79        1         0         
  79    2.115425e-12   3.436037e-09   7.494975e-06   83        80        1         0         
  80    2.107814e-12   6.985496e-09   1.129525e-05   84        81        1         0         
  81    2.087906e-12   1.306688e-08   2.434120e-05   85        82        1         0         
  82    2.042021e-12   2.128042e-08   5.350263e-05   86        83        1         0         
  83    1.949482e-12   2.914693e-08   1.123289e-04   87        84        1         0         
  84    1.818998e-12   2.866208e-08   1.743936e-04   88        85        1         0         
  85    1.634863e-12   4.048699e-08   2.986334e-04   89        86        1         0         
  86    1.415060e-12   2.739041e-08   2.283130e-04   90        87        1         0         
  87    1.057579e-12   2.299318e-08   4.642479e-04   91        88        1         0         
  88    8.696861e-13   3.270846e-08   2.750467e-04   92        89        1         0         
  89    5.794120e-13   3.341318e-08   5.050850e-04   93        90        1         0         
  90    4.329470e-13   2.148802e-08   3.342679e-04   94        91        1         0         
  91    4.002512e-13   3.741054e-09   6.121099e-05   95        92        1         0         
  92    3.981002e-13   1.668686e-09   2.874319e-05   96        93        1         0         
  93    3.975339e-13   2.173294e-09   1.071211e-05   97        94        1         0         
  94    3.952342e-13   3.608290e-09   2.382845e-05   98        95        1         0         
  95    3.894432e-13   6.000210e-09   3.277605e-05   99        96        1         0         
  96    3.742436e-13   9.919571e-09   4.656665e-05   100       97        1         0         
  97    3.386324e-13   1.524712e-08   6.248087e-05   101       98        1         0         
  98    2.659405e-13   2.042840e-08   1.194894e-04   102       99        1         0         
  99    1.611908e-13   2.034854e-08   2.498852e-04   103       100       1         0         
  100   1.546364e-13   1.935402e-08   1.059617e-04   107       101       4         0         
  101   7.842281e-14   1.026250e-08   2.430597e-04   108       102       1         0         
  102   5.780266e-14   2.458699e-09   1.291897e-04   109       103       1         0         
  103   5.601878e-14   1.917342e-10   2.709918e-05   110       104       1         0         
  104   5.595876e-14   1.906214e-10   5.404661e-06   111       105       1         0         
  105   5.592220e-14   2.145548e-10   1.510071e-06   112       106       1         0         
  106   5.554645e-14   5.193604e-10   1.157062e-05   113       107       1         0         
  107   5.485983e-14   9.117951e-10   1.306848e-05   114       108       1         0         
  108   5.315810e-14   1.389868e-09   2.497142e-05   115       109       1         0         
  109   4.824068e-14   2.219165e-09   7.007669e-05   116       110       1         0         
  110   4.149708e-14   4.181958e-09   1.163109e-04   117       111       1         0         
  111   3.521919e-14   1.932124e-09   1.075855e-04   118       112       1         0         
  112   3.199106e-14   6.664178e-10   6.879605e-05   119       113       1         0         
  113   3.167034e-14   3.865069e-10   1.523034e-05   120       114       1         0         
  114   3.163792e-14   1.413540e-10   6.574652e-06   121       115       1         0         
  115   3.162344e-14   1.517259e-10   2.750725e-06   122       116       1         0         
  116   3.154664e-14   2.784965e-10   7.290569e-06   123       117       1         0         
  117   3.133269e-14   5.674265e-10   1.179602e-05   124       118       1         0         
  118   3.080246e-14   1.039606e-09   1.619745e-05   125       119       1         0         
  119   2.944160e-14   1.769107e-09   2.491188e-05   126       120       1         0         
  120   2.625446e-14   2.767111e-09   4.981779e-05   127       121       1         0         
  121   1.978454e-14   3.713565e-09   1.195720e-04   128       122       1         0         
  122   1.049479e-14   3.743870e-09   2.233253e-04   129       123       1         0         
  123   1.012036e-14   4.596807e-09   3.614302e-05   133       124       4         0         
  124   3.189092e-15   2.159943e-09   2.076463e-04   134       125       1         0         
  125   1.278466e-15   5.647029e-10   8.251750e-05   135       126       1         0         
  126   1.100439e-15   9.978921e-11   1.695570e-05   136       127       1         0         
Optimization Terminated with Status: Converged
The process took 370.552 seconds to run.
