run.
Starting optimization with 60...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  n_vmult   dRdW_form         dRdW_mult         dRdX_mult         d2R_mult          
  15    8.100945e-07   3.183395e-05   1.322993e-02   16        16        1         0         27190     90                19878             16                0                 
  16    6.050859e-07   2.259647e-05   1.803696e-02   17        17        1         0         28554     95                20835             17                0                 
  17    4.234292e-07   2.096496e-05   2.044485e-02   18        18        1         0         29930     100               21804             18                0                 
  18    2.478242e-07   4.884589e-05   4.040298e-02   19        19        1         0         31818     106               23205             19                0                 
  19    1.153712e-07   1.898908e-05   1.035993e-02   20        20        1         0         33170     111               24150             20                0                 
  20    8.313431e-08   6.530055e-06   5.031373e-03   21        21        1         0         34606     116               25179             21                0                 
  21    7.613587e-08   4.222330e-06   2.970708e-03   22        22        1         0         36066     121               26232             22                0                 
  22    7.071208e-08   4.418490e-06   2.039715e-03   23        23        1         0         37538     126               27297             23                0                 
  23    5.899830e-08   5.352143e-06   6.136664e-03   24        24        1         0         39037     131               28389             24                0                 
  24    4.687503e-08   6.671190e-06   7.064442e-03   25        25        1         0         40500     136               29445             25                0                 
  25    2.921491e-08   5.990872e-06   1.459906e-02   26        26        1         0         41900     141               30438             26                0                 
  26    1.751528e-08   7.526827e-06   1.191427e-02   27        27        1         0         43345     146               31476             27                0                 
  27    9.312041e-09   4.309908e-06   3.984370e-03   28        28        1         0         44850     151               32574             28                0                 
  28    4.791116e-09   2.212329e-06   3.729758e-03   29        29        1         0         46301     156               33618             29                0                 
  29    3.363212e-09   2.165468e-06   2.114646e-03   30        30        1         0         47734     161               34644             30                0                 
  30    1.822945e-09   1.888555e-06   2.218954e-03   31        31        1         0         49188     166               35691             31                0                 
  31    4.188083e-10   1.196488e-06   2.632257e-03   32        32        1         0         50609     171               36705             32                0                 
  32    2.220712e-10   8.354594e-07   8.632112e-04   33        33        1         0         52069     176               37758             33                0                 
  33    1.610906e-10   2.298169e-07   2.300712e-04   34        34        1         0         53574     181               38856             34                0                 
  34    1.558289e-10   6.649096e-08   8.732315e-05   35        35        1         0         55094     186               39969             35                0                 
  35    1.548497e-10   6.310519e-08   2.196561e-05   36        36        1         0         56704     191               41172             36                0                 
  36    1.503343e-10   1.198858e-07   1.134821e-04   37        37        1         0         58275     196               42336             37                0                 
  37    1.444898e-10   1.692057e-07   1.731803e-04   38        38        1         0         59852     201               43506             38                0                 
  38    1.352516e-10   1.746850e-07   3.429250e-04   39        39        1         0         61411     206               44658             39                0                 
  39    1.345851e-10   1.930156e-07   1.139829e-04   42        40        3         0         64981     219               47181             40                0                 
  40    1.302691e-10   7.107997e-08   1.360751e-04   43        41        1         0         66519     224               48312             41                0                 
  41    1.290508e-10   3.919609e-08   5.039971e-05   44        42        1         0         68093     229               49479             42                0                 
  42    1.280395e-10   6.785146e-08   4.856020e-05   45        43        1         0         69661     234               50640             43                0                 
  43    1.259678e-10   1.229507e-07   1.081417e-04   46        44        1         0         71241     239               51813             44                0                 
  44    1.208923e-10   2.073167e-07   2.936419e-04   47        45        1         0         72800     244               52965             45                0                 
  45    1.104072e-10   2.960487e-07   6.745032e-04   48        46        1         0         74368     249               54126             46                0                 
  46    9.446551e-11   3.136977e-07   1.158002e-03   49        47        1         0         75987     254               55338             47                0                 
  47    8.645497e-11   4.952160e-07   1.500556e-03   50        48        1         0         77558     259               56502             48                0                 
  48    7.260186e-11   1.700386e-07   2.017739e-04   51        49        1         0         79114     264               57651             49                0                 
  49    6.785530e-11   5.220703e-08   1.681406e-04   52        50        1         0         80676     269               58806             50                0                 
  50    6.557791e-11   1.034019e-07   1.758570e-04   53        51        1         0         82265     274               59988             51                0                 
  51    6.133795e-11   1.861140e-07   3.919791e-04   54        52        1         0         83851     279               61167             52                0                 
  52    5.398222e-11   2.536783e-07   7.859878e-04   55        53        1         0         85434     284               62343             53                0                 
  53    4.445287e-11   2.320773e-07   1.209083e-03   56        54        1         0         87011     289               63513             54                0                 
  54    3.600495e-11   1.285699e-07   1.025181e-03   57        55        1         0         88573     294               64668             55                0                 
  55    3.083659e-11   1.054128e-07   5.354136e-04   58        56        1         0         90141     299               65829             56                0                 
  56    2.699587e-11   1.450327e-07   3.558462e-04   59        57        1         0         91718     304               66999             57                0                 
  57    2.358870e-11   1.771788e-07   3.310705e-04   60        58        1         0         93322     309               68196             58                0                 
  58    1.583555e-11   1.994822e-07   9.416120e-04   61        59        1         0         94869     314               69336             59                0                 
  59    8.550486e-12   1.499515e-07   1.185540e-03   62        60        1         0         96446     319               70506             60                0                 
  60    7.511449e-12   1.397493e-07   9.145114e-04   63        61        1         0         98014     324               71667             61                0                 
  61    4.619908e-12   2.272034e-08   9.840474e-05   64        62        1         0         99570     329               72816             62                0                 
  62    4.488440e-12   6.823761e-09   9.873041e-05   65        63        1         0         101189    334               74028             63                0                 
  63    4.472039e-12   3.722747e-09   2.002328e-05   66        64        1         0         102868    339               75300             64                0                 
  64    4.462693e-12   4.812700e-09   8.104688e-06   67        65        1         0         104634    344               76659             65                0                 
  65    4.417414e-12   1.126482e-08   2.807809e-05   68        66        1         0         106325    349               77943             66                0                 
  66    4.325634e-12   2.004558e-08   4.885553e-05   69        67        1         0         108037    354               79248             67                0                 
  67    4.099898e-12   3.237627e-08   1.213122e-04   70        68        1         0         109722    359               80526             68                0                 
  68    3.705457e-12   4.080265e-08   2.319038e-04   71        69        1         0         111404    364               81801             69                0                 
  69    3.243683e-12   3.353333e-08   3.125212e-04   72        70        1         0         113056    369               83046             70                0                 
  70    3.002622e-12   1.772411e-08   1.945622e-04   73        71        1         0         114678    374               84261             71                0                 
  71    2.952596e-12   4.998518e-09   3.888382e-05   74        72        1         0         116387    379               85563             72                0                 
  72    2.947891e-12   2.070751e-09   2.488508e-05   75        73        1         0         118141    384               86910             73                0                 
  73    2.946754e-12   2.298760e-09   9.493086e-06   76        74        1         0         119347    388               87789             74                0                 
  74    2.940080e-12   3.314326e-09   1.869345e-05   77        75        1         0         120505    392               88620             75                0                 
  75    2.910352e-12   6.181121e-09   5.738107e-05   78        76        1         0         122256    397               89964             76                0                 
  76    2.849924e-12   1.278804e-08   8.379287e-05   79        77        1         0         123965    402               91266             77                0                 
  77    2.682609e-12   1.984488e-08   2.195462e-04   80        78        1         0         125716    407               92610             78                0                 
  78    2.314326e-12   3.604538e-08   5.119053e-04   81        79        1         0         127428    412               93915             79                0                 
  79    1.614486e-12   3.886281e-08   1.078514e-03   82        80        1         0         129119    417               95199             80                0                 
  80    1.347607e-12   1.833193e-07   1.735386e-03   83        81        1         0         130753    422               96426             81                0                 
  81    4.997398e-13   5.589016e-08   2.927657e-04   84        82        1         0         132381    427               97647             82                0                 
  82    1.833479e-13   9.752873e-09   3.815251e-04   85        83        1         0         133997    432               98856             83                0                 
  83    1.303293e-13   7.029496e-09   1.759776e-04   86        84        1         0         135712    437               100164            84                0                 
  84    1.278027e-13   1.108708e-09   2.114029e-05   87        85        1         0         137520    442               101565            85                0                 
  85    1.277286e-13   4.341746e-10   3.055101e-06   88        86        1         0         138723    446               102441            86                0                 
Optimization Terminated with Status: Converged
The process took 62.2495 seconds to run.
Total n_vmult for algorithm 138723
