run.
Starting optimization with 40...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  n_vmult   dRdW_form         dRdW_mult         dRdX_mult         d2R_mult          
  66    9.734774e-11   2.506614e-08   4.035196e-05   72        67        1         0         112499    377               81870             67                0                 
  67    9.660841e-11   6.423440e-08   8.057873e-05   73        68        1         0         114073    382               83037             68                0                 
  68    9.520034e-11   1.237972e-07   1.189568e-04   74        69        1         0         115644    387               84201             69                0                 
  69    9.121076e-11   2.304002e-07   3.252101e-04   75        70        1         0         117197    392               85347             70                0                 
  70    8.211254e-11   3.729289e-07   7.799186e-04   76        71        1         0         118744    397               86487             71                0                 
  71    6.287646e-11   5.245174e-07   1.783871e-03   77        72        1         0         120249    402               87585             72                0                 
  72    3.372775e-11   5.542022e-07   3.005013e-03   78        73        1         0         121772    407               88701             73                0                 
  73    8.262202e-12   3.223574e-07   2.916102e-03   79        74        1         0         123319    412               89841             74                0                 
  74    7.599452e-13   8.356758e-08   7.823319e-04   80        75        1         0         124881    417               90996             75                0                 
  75    6.454770e-14   4.906040e-09   2.887373e-04   81        76        1         0         126437    422               92145             76                0                 
  76    4.256979e-14   1.157113e-09   1.162013e-04   82        77        1         0         128047    427               93348             77                0                 
  77    4.248805e-14   1.172398e-09   9.596919e-06   83        78        1         0         129729    432               94623             78                0                 
  78    4.230727e-14   9.546659e-11   1.393913e-06   84        79        1         0         131474    437               95961             79                0                 
Optimization Terminated with Status: Converged
The process took 55.9544 seconds to run.
Total n_vmult for algorithm 131474
